0.0057642459869384766,0
0.10933399200439453,0
0.2115345001220703,0
0.3160057067871094,0
0.4190673828125,0
0.5219283103942871,0
0.6254696846008301,0
0.7269699573516846,0
0.8359904289245605,0
0.9402141571044922,0
1.0432765483856201,1
1.147001028060913,1
1.248575210571289,1
1.3561832904815674,1
1.459899663925171,1
1.563046932220459,1
1.6664843559265137,1
1.7678098678588867,1
1.8749370574951172,1
1.9781677722930908,1
2.087667465209961,2
2.191180467605591,2
2.294644355773926,2
2.3995048999786377,2
2.503833293914795,2
2.6072003841400146,2
2.71225643157959,2
2.8187272548675537,2
