0.0017914772033691406,0
0.10556650161743164,0
0.20890212059020996,0
0.3103318214416504,0
0.41372084617614746,0
0.5150580406188965,0
0.6181588172912598,0
0.7211205959320068,0
0.8231158256530762,0
0.9263689517974854,0
1.0299873352050781,1
1.1339435577392578,1
1.2370455265045166,1
1.3391008377075195,1
1.4422252178192139,1
1.5433776378631592,1
1.6470811367034912,1
1.7493486404418945,1
1.851043462753296,1
1.9550774097442627,1
2.0582973957061768,2
2.161062479019165,2
2.265084743499756,2
2.366049289703369,2
2.46931529045105,2
2.5706021785736084,2
2.6735074520111084,2
2.7799160480499268,2
2.881420612335205,2
2.9846270084381104,2
3.0882363319396973,3
3.190563678741455,3
3.2942280769348145,3
3.3953797817230225,3
3.498110771179199,3
3.599060297012329,3
3.70302414894104,3
3.805266857147217,3
3.909268617630005,3
4.012371063232422,4
4.116641998291016,4
4.22094202041626,4
4.3219358921051025,4
4.426430940628052,4
4.5301477909088135,4
4.634075880050659,4
4.737675428390503,4
4.8402464389801025,4
4.944066524505615,4
5.048809289932251,5
5.154354095458984,5
5.257336854934692,5
5.358990430831909,5
5.462550640106201,5
