0.0019927024841308594,0
0.10619616508483887,0
0.20885825157165527,0
0.3102848529815674,0
0.4129371643066406,0
0.5161824226379395,0
0.6189260482788086,0
0.7213506698608398,0
0.8222141265869141,0
0.9257264137268066,0
1.0287528038024902,1
1.132798671722412,1
1.2366092205047607,1
1.3379175662994385,1
1.4412243366241455,1
1.5471088886260986,1
1.6510603427886963,1
1.753673791885376,1
1.8546173572540283,1
1.9576170444488525,1
2.0609207153320312,2
2.164595603942871,2
2.266716480255127,2
2.368151903152466,2
2.4708707332611084,2
2.5742876529693604,2
2.6778335571289062,2
2.784183979034424,2
2.8856215476989746,2
2.9892921447753906,2
3.092343330383301,3
3.1960809230804443,3
3.2990846633911133,3
3.3999757766723633,3
3.5044257640838623,3
3.6073367595672607,3
3.7102205753326416,3
3.81292462348938,3
3.9172234535217285,3
