0.003988981246948242,0
0.10825133323669434,0
0.2091231346130371,0
0.3129584789276123,0
0.415879487991333,0
0.5171458721160889,0
0.6203789710998535,0
0.7231152057647705,0
0.8257012367248535,0
0.929135799407959,0
1.0298969745635986,1
1.1336126327514648,1
1.2368764877319336,1
1.339881181716919,1
1.4417624473571777,1
1.5427284240722656,1
1.6473774909973145,1
1.7518723011016846,1
1.8553783893585205,1
1.9589757919311523,1
2.0642354488372803,2
2.1678736209869385,2
2.2710158824920654,2
2.3740179538726807,2
2.4791412353515625,2
2.5801265239715576,2
2.683851718902588,2
2.7902934551239014,2
2.89274525642395,2
2.996016502380371,2
3.0981836318969727,3
3.2019050121307373,3
3.3052353858947754,3
3.408132791519165,3
3.50947904586792,3
3.6149256229400635,3
3.7182600498199463,3
3.821396589279175,3
3.923994779586792,3
4.025393724441528,4
4.130702495574951,4
4.234164476394653,4
4.337049961090088,4
4.440303802490234,4
4.541009187698364,4
4.645097732543945,4
4.74943733215332,4
4.853422403335571,4
4.9564902782440186,4
5.058109521865845,5
5.16273832321167,5
5.267510890960693,5
5.374110460281372,5
5.477036476135254,5
5.5784265995025635,5
5.688009738922119,5
5.791348934173584,5
5.8950183391571045,5
5.99928617477417,5
6.1014745235443115,6
6.204925060272217,6
6.307893514633179,6
6.411486625671387,6
6.513014078140259,6
6.617077827453613,6
6.720401048660278,6
6.823963165283203,6
6.927587985992432,6
7.029122829437256,7
7.135174512863159,7
7.238907337188721,7
7.3420984745025635,7
7.445046424865723,7
7.546182632446289,7
7.651654243469238,7
7.75495719909668,7
7.858031988143921,7
7.960921049118042,7
8.062052726745605,8
8.166931867599487,8
8.271663427352905,8
8.376214742660522,8
8.479155778884888,8
8.580339670181274,8
8.686898469924927,8
8.793370485305786,8
8.897013187408447,8
8.998138904571533,8
9.103098630905151,9
9.207064867019653,9
9.309447526931763,9
9.412886381149292,9
9.514073371887207,9
9.618887424468994,9
9.72203254699707,9
9.828474521636963,9
9.931447505950928,9
10.03319239616394,0
10.14004373550415,0
10.243354320526123,0
